Job Id,Experience,Qualifications,Work Type,Job Title,Role,Job Description,Skills,Company
17875e15-34f1-4f84-b6ce-f7f5a2bcf4b5,0 to 11 Years,MBA,Part-Time,Procurement Coordinator,Purchasing Coordinator,"Purchasing Coordinators manage procurement processes. They source and purchase goods and services, negotiate with suppliers, and ensure cost-effective and timely acquisitions.",Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,Baidu
923a8cac-d21f-407a-877f-f017a5d14f03,0 to 11 Years,BBA,Temporary,Digital Marketing Specialist,Social Media Manager,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",Walmart
f7feff1e-13a5-4c7d-8213-bef74fb14cdc,2 to 13 Years,M.Tech,Temporary,Software Tester,Quality Assurance Analyst,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",Carrier Global
d16f3119-5a69-419b-b3d8-61312532a95f,2 to 8 Years,PhD,Temporary,Environmental Consultant,Environmental Compliance Officer,"Environmental Compliance Officers ensure that organizations adhere to environmental regulations and standards. They conduct audits, develop compliance programs, and oversee efforts to minimize environmental impact and maintain regulatory compliance.",Environmental compliance Regulatory requirements Environmental impact assessments Reporting Environmental regulations Auditing,Woolworths Group
2772e2de-fc87-48ab-b0b6-533c5a2dda33,1 to 10 Years,MCA,Contract,Procurement Manager,Procurement Analyst,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Fresenius Medical Care AG & Co. KGaA
1e855077-eddf-4c31-a88f-f98ffd2ad160,4 to 9 Years,B.Tech,Part-Time,UI Developer,Front-End Developer,A Front-End Developer specializes in creating the user interface and user experience of websites or applications. They code and design elements that users interact with directly.,"Front-end web development HTML, CSS, JavaScript Responsive design Web performance optimization Cross-browser compatibility",Adani Green Energy
2a54aca8-ac3a-44ff-8f69-c47bccbe8576,5 to 12 Years,MBA,Full-Time,Personal Assistant,Personal Secretary,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.",Administrative support Calendar management Communication skills Time management Organizational skills Confidentiality,AmerisourceBergen
c6fffd17-683a-4dfc-b20b-9fe1f1cd634b,3 to 14 Years,BBA,Intern,Electrical Engineer,Controls Engineer,"Controls Engineers specialize in industrial automation, designing and implementing control systems for machinery and manufacturing processes. They optimize efficiency and safety.",Control system design PLC programming Automation Instrumentation System integration,Liberty Mutual Insurance Group
8864192a-e94c-4187-ab03-8177b4aac593,0 to 8 Years,B.Com,Contract,Social Media Manager,Community Manager,"Community Managers build and engage online communities around a brand or product. They interact with community members, moderate discussions, and foster a sense of belonging and loyalty among community members.",Community engagement and moderation Online community-building strategies Content curation and creation Crisis management and conflict resolution Analytics and reporting,Pfizer
99e3252f-07d4-42eb-9b04-d45b5b6d6d69,4 to 13 Years,PhD,Temporary,IT Support Specialist,Desktop Support Technician,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills",Merck
d99148d8-3120-4ca3-a6c6-a63b9029441f,0 to 9 Years,M.Com,Intern,Urban Planner,Environmental Planner,Environmental Planners assess and mitigate the impact of projects on the environment. They ensure compliance with environmental regulations and promote sustainable practices.,Environmental regulations Ecosystem analysis Environmental impact assessments Sustainability planning Project management,"The Goldman Sachs Group, Inc."
040f8a8e-9c66-4162-bd5c-62f9a370a32d,1 to 12 Years,PhD,Intern,Database Administrator,Database Developer,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge",Caesars Entertainment
e4a54487-b0a7-4856-b998-7d9f7cbadb87,2 to 13 Years,B.Com,Part-Time,Investment Banker,Mergers and Acquisitions Advisor,"A Mergers and Acquisitions Advisor assists in evaluating potential mergers and acquisitions, conducting due diligence, and providing strategic recommendations for corporate transactions.",Mergers and acquisitions (M&A) expertise Due diligence Valuation techniques,A-Mark Precious Metals
363f928c-c668-45d6-b201-12df6cfd84dd,2 to 10 Years,BCA,Temporary,Interior Designer,Hospitality Interior Designer,"A Hospitality Interior Designer specializes in creating inviting and functional interiors for hotels, restaurants, and other hospitality establishments.","Hospitality interior design Hotel and restaurant design Branding and theme integration FF&E (furniture, fixtures, and equipment) selection Customer experience design",Petrofac
cc3d5bb2-53c4-4f38-8c4d-20e0d1468b1b,1 to 8 Years,MCA,Temporary,Chemical Engineer,Process Engineer,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.",Process optimization Manufacturing processes Lean Six Sigma methodologies Data analysis Statistical process control Quality management Root cause analysis Collaboration Problem-solving Attention to detail Technical knowledge,Albertsons
e2702e92-06cf-4f7a-b416-5abb3b712e11,1 to 11 Years,BA,Part-Time,Financial Controller,Accounting Controller,"Accounting Controllers manage an organizations accounting and financial reporting functions. They ensure accurate financial records, compliance with accounting standards, and timely financial reporting to support informed decision-making.","Accounting Financial reporting Financial audits Tax compliance Accounting software (e.g., SAP, Oracle) GAAP (Generally Accepted Accounting Principles)",MTU Aero Engines AG
43ffcc43-9df7-441a-adf1-7ca1cc78013b,0 to 9 Years,BCA,Full-Time,Teacher,Special Education Teacher,"A Special Education Teacher works with students who have disabilities, tailoring instruction to meet their unique needs and ensuring they have access to a quality education.",Special education strategies Individualized education plans (IEPs) Behavior management techniques Collaboration with support staff Special education laws and regulations knowledge,Gap
3c1813dc-67f8-4cd3-8a8f-c83f262fd4b7,5 to 10 Years,BBA,Contract,Accountant,Financial Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge",Campbell Soup
e4ff36d0-a332-4a6b-b3cd-8cc6a46060e2,0 to 8 Years,B.Tech,Intern,Network Security Specialist,Security Operations Center (SOC) Analyst,"SOC Analysts work in security operations centers. They monitor and respond to security incidents, analyze threats, and implement security protocols to protect an organizations assets.","SOC operations Security incident response Threat detection Log analysis Security tools (e.g., IDS/IPS) Security alerts triage",China Evergrande Group
